% start(s)	end(s)	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay(s)	stdDev(s)	min(s)	max(s)	PduSize	stdDev	min	max
0	0.25	2	1	3	3	985	33490	985	33490	0.000243834	3.07247e-05	0.000242855	0.00120714	34	0	34	34	
0	0.25	2	2	4	3	985	33490	985	33490	0.000243834	3.07247e-05	0.000242855	0.00120714	34	0	34	34	
0	0.25	2	3	5	3	985	33490	985	33490	0.000279548	3.07247e-05	0.000278569	0.00124286	34	0	34	34	
0	0.25	2	4	6	3	985	33490	985	33490	0.000279548	3.07247e-05	0.000278569	0.00124286	34	0	34	34	
0	0.25	2	5	7	3	985	33490	985	33490	0.000315262	3.07247e-05	0.000314283	0.00127857	34	0	34	34	
0	0.25	2	6	8	3	985	33490	985	33490	0.000315262	3.07247e-05	0.000314283	0.00127857	34	0	34	34	
0	0.25	2	7	9	3	985	33490	985	33490	0.000350976	3.07247e-05	0.000349997	0.00131428	34	0	34	34	
0	0.25	2	8	10	3	985	33490	985	33490	0.000350976	3.07247e-05	0.000349997	0.00131428	34	0	34	34	
0	0.25	2	9	11	3	985	33490	985	33490	0.00038669	3.07247e-05	0.000385711	0.00135	34	0	34	34	
0	0.25	2	10	12	3	985	33490	985	33490	0.00038669	3.07247e-05	0.000385711	0.00135	34	0	34	34	
0	0.25	2	11	13	3	985	33490	985	33490	0.000422404	3.07247e-05	0.000421425	0.00138571	34	0	34	34	
0	0.25	2	12	14	3	985	33490	985	33490	0.000172406	3.07247e-05	0.000171427	0.00113571	34	0	34	34	
0	0.25	2	13	15	3	985	33490	985	33490	0.000172406	3.07247e-05	0.000171427	0.00113571	34	0	34	34	
0	0.25	2	14	2	3	985	33490	985	33490	0.00020812	3.07247e-05	0.000207141	0.00117143	34	0	34	34	
0	0.25	2	15	1	3	985	33490	985	33490	0.00020812	3.07247e-05	0.000207141	0.00117143	34	0	34	34	
